id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm,fecha_interaccion,fecha_inicio_contrato,fecha_fin_contrato
621284,API,Chat,No,No,0,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,31/08/2021,,
621270,API,Chat,No,No,1,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,15.0,15.0,No,16/02/2022,29/04/2022,5/05/2023
621269,Landing Page Submission,Google,No,No,1,5.0,1673,5.0,SMS Sent,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,15/09/2020,25/10/2020,3/01/2022
621264,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No,8/03/2020,,
621262,Landing Page Submission,Direct Traffic,No,No,0,10.0,416,1.43,Form Submitted on Website,SG1A - Agentes de Carga,,No,No,No,No,No,No,11.0,17.0,No,17/06/2020,,
621254,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,400,1.0,Email Bounced,SG2A - Importadores,Supervisor de almacen,No,No,No,No,No,No,,,No,29/02/2020,,
621252,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,434,1.5,Page Visited on Website,,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,27/04/2022,,
621242,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,2,1.0,Email Bounced,,Supervisor de almacen,No,No,No,No,No,No,,,No,6/10/2020,,
621231,API,Google,No,No,0,2.0,268,2.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,23/09/2022,,
621213,Landing Page Submission,Google,No,No,1,2.0,1122,2.0,SMS Sent,SG1C - Aerolineas,Asistente de logistica,No,No,No,No,No,No,,,No,23/09/2020,16/12/2020,20/12/2021
621205,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,18/04/2022,26/05/2022,27/03/2024
621198,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,No,7/05/2020,3/07/2020,18/04/2022
621183,Landing Page Submission,Google,No,No,0,4.0,1524,2.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,2/05/2021,,
621166,Landing Page Submission,Google,No,No,0,2.0,111,2.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,5/10/2020,,
621130,API,Chat,No,No,1,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,3/04/2022,6/06/2022,5/07/2023
621126,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,12/12/2022,15/02/2023,20/12/2024
621121,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,4/02/2021,9/03/2021,24/11/2022
621106,API,Google,No,No,0,2.0,1284,2.0,Chat Conversation,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,22/11/2021,,
621103,API,Google,Yes,No,0,1.0,1238,1.0,Email Bounced,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,7/09/2021,,
621087,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,15/04/2021,15/06/2021,31/08/2022
621055,Landing Page Submission,Direct Traffic,No,No,0,2.0,846,2.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,2/05/2021,,
621044,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No,10/02/2022,,
621026,API,Google,No,No,1,5.0,96,2.5,SMS Sent,SG2A - Importadores,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,10/04/2022,7/07/2022,14/04/2024
621024,Landing Page Submission,Google,No,No,0,6.0,34,6.0,Converted to Lead,SG1C - Aerolineas,Asistente de logistica,No,No,No,No,No,No,,,Yes,29/04/2022,,
620996,API,Google,No,No,0,3.0,208,3.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,27/10/2020,,
620989,API,Google,No,No,1,3.0,1204,1.5,SMS Sent,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,11/02/2020,2/05/2020,12/12/2021
620919,Landing Page Submission,Direct Traffic,No,No,0,3.0,387,3.0,Email Opened,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,26/09/2021,,
620918,Landing Page Submission,Direct Traffic,No,No,0,14.0,1047,1.4,Page Visited on Website,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,16.0,18.0,Yes,11/10/2022,,
620905,API,Google,No,No,0,2.0,115,2.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,17/12/2022,,
620874,API,Organic Search,No,No,0,8.0,789,8.0,Email Opened,,,No,No,No,No,No,No,,,No,26/10/2020,,
620832,Landing Page Submission,Direct Traffic,No,No,0,2.0,1478,2.0,Email Opened,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,Yes,19/04/2021,,
620813,Landing Page Submission,Direct Traffic,No,No,0,2.0,323,2.0,Email Opened,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,5/07/2020,,
620807,Landing Page Submission,Direct Traffic,No,No,0,4.0,1017,4.0,Email Link Clicked,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,13/07/2020,,
620794,Landing Page Submission,Direct Traffic,No,No,0,4.0,1458,4.0,Email Opened,SG1A - Agentes de Carga,,No,No,No,No,No,No,,,No,14/07/2021,,
620792,Landing Page Submission,Google,No,No,1,3.0,1350,3.0,SMS Sent,SG1A - Agentes de Carga,,No,No,No,No,No,No,,,No,6/03/2022,11/05/2022,25/06/2023
620783,Landing Page Submission,Direct Traffic,No,No,1,2.0,857,2.0,SMS Sent,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,Yes,2/04/2022,8/05/2022,22/07/2023
620773,Landing Page Submission,Direct Traffic,No,No,0,1.0,295,1.0,Converted to Lead,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,6/10/2022,,
620768,Landing Page Submission,Direct Traffic,No,No,0,2.0,335,2.0,Page Visited on Website,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,3/06/2022,,
620751,Landing Page Submission,Direct Traffic,No,No,0,8.0,362,2.67,Email Opened,SG1A - Agentes de Carga,Otro,No,No,No,No,No,No,,,No,3/06/2020,,
620733,Landing Page Submission,Direct Traffic,No,No,0,3.0,69,3.0,Email Opened,SG1A - Agentes de Carga,,No,No,No,No,No,No,,,Yes,18/01/2021,,
620731,Landing Page Submission,Direct Traffic,No,No,1,2.0,9,2.0,SMS Sent,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,15/02/2022,7/04/2022,26/09/2023
620705,Landing Page Submission,Google,No,No,1,7.0,964,3.5,Email Opened,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,No,6/11/2022,11/01/2023,13/09/2024
620704,Landing Page Submission,Google,No,No,1,5.0,1205,5.0,Email Opened,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,19/01/2022,24/02/2022,5/05/2023
620699,Landing Page Submission,Google,No,No,0,1.0,52,1.0,Converted to Lead,SG1A - Agentes de Carga,,No,No,No,No,No,No,,,No,18/08/2021,,
620695,Landing Page Submission,Direct Traffic,No,No,0,3.0,167,3.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,15/06/2020,,
620677,API,Google,No,No,1,3.0,1390,3.0,Email Link Clicked,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,14.0,15.0,No,27/09/2020,30/11/2020,6/05/2022
620641,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1372,1.0,Email Bounced,,Supervisor de almacen,No,No,No,No,No,No,,,No,17/09/2020,,
620639,Landing Page Submission,Direct Traffic,No,No,0,1.0,518,1.0,Converted to Lead,,Supervisor de almacen,No,No,No,No,No,No,,,No,10/05/2020,,
620635,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,328,1.0,Email Bounced,SG1A - Agentes de Carga,Supervisor de almacen,No,No,No,No,No,No,,,No,16/12/2021,,
620633,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,496,1.0,Email Bounced,,Supervisor de almacen,No,No,No,No,No,No,,,No,6/09/2021,,
620632,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,97,1.0,Email Bounced,,Supervisor de almacen,No,No,No,No,No,No,,,No,27/11/2020,,
620628,Landing Page Submission,Direct Traffic,No,No,0,1.0,526,1.0,Converted to Lead,,Supervisor de almacen,No,No,No,No,No,No,,,No,9/10/2021,,
620627,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,233,1.0,Email Bounced,SG1A - Agentes de Carga,Supervisor de almacen,No,No,No,No,No,No,,,No,1/09/2021,,
620626,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,192,1.0,Email Bounced,,Supervisor de almacen,No,No,No,No,No,No,,,No,20/07/2020,,
620624,API,Google,No,No,0,3.0,63,3.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,9/07/2020,,
620608,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,784,1.0,Email Bounced,,Supervisor de almacen,No,No,No,No,No,No,,,No,8/08/2021,,
620605,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No,10/01/2021,,
620588,Landing Page Submission,Google,No,No,0,2.0,461,2.0,Form Submitted on Website,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,16/07/2022,,
620550,API,Google,No,No,0,6.0,154,6.0,Converted to Lead,,,No,No,No,No,No,No,,,No,15/08/2020,,
620543,API,Chat,No,No,0,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,13/05/2022,,
620522,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1685,1.5,Page Visited on Website,,Supervisor de almacen,No,No,No,No,No,No,,,No,6/09/2021,,
620517,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,SG2A - Importadores,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,17/01/2021,28/02/2021,6/08/2022
620507,Landing Page Submission,Direct Traffic,No,No,1,3.0,321,3.0,Email Opened,SG1A - Agentes de Carga,,No,No,No,No,No,No,15.0,16.0,Yes,5/08/2020,5/09/2020,26/08/2022
620504,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No,24/12/2020,,
620476,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No,2/05/2020,,
620474,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,12/06/2022,4/08/2022,10/09/2023
620468,Landing Page Submission,Google,No,No,0,3.0,210,3.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,29/09/2022,,
620456,API,Google,No,No,0,1.0,339,1.0,Converted to Lead,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,10/10/2022,,
620439,Landing Page Submission,Direct Traffic,No,No,0,2.0,350,2.0,Email Opened,SG2A - Importadores,,No,No,No,No,No,No,,,No,30/11/2020,,
620429,Landing Page Submission,Direct Traffic,No,No,1,11.0,1505,3.67,SMS Sent,SG2B - Exportadores,Asistente de logistica,No,No,No,No,No,No,17.0,17.0,Yes,8/07/2022,31/08/2022,19/09/2023
620420,Landing Page Submission,Google,No,No,1,8.0,787,4.0,SMS Sent,SG2A - Importadores,,No,No,No,No,No,No,,,No,9/10/2021,2/12/2021,23/02/2023
620405,Landing Page Submission,Direct Traffic,No,No,0,8.0,306,8.0,Email Opened,SG1C - Aerolineas,Asistente de logistica,No,No,No,No,No,No,,,Yes,26/02/2020,,
620391,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No,30/10/2022,,
620385,Landing Page Submission,Google,No,No,0,6.0,1049,2.0,Email Opened,SG2B - Exportadores,Asistente de logistica,No,No,No,No,No,No,14.0,15.0,No,4/10/2020,,
620376,API,Google,No,No,1,2.0,683,2.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,27/02/2020,7/05/2020,28/09/2021
620372,Landing Page Submission,Direct Traffic,No,No,1,6.0,1703,6.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,26/09/2022,28/11/2022,27/04/2024
620363,Landing Page Submission,Direct Traffic,No,No,1,2.0,964,2.0,Email Opened,SG2B - Exportadores,,No,No,No,No,No,No,,,Yes,10/07/2022,18/08/2022,21/07/2024
620326,API,Direct Traffic,No,No,1,16.0,1482,1.23,Page Visited on Website,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,1/02/2020,2/03/2020,24/06/2021
620304,Landing Page Submission,Direct Traffic,No,No,1,5.0,264,5.0,Email Opened,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,Yes,23/05/2021,22/07/2021,6/08/2022
620285,API,Google,No,No,0,4.0,429,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No,10/03/2020,,
620278,Landing Page Submission,Google,No,No,1,6.0,1049,3.0,Email Opened,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,No,17/04/2020,4/07/2020,16/02/2022
620274,API,Google,No,No,1,3.0,1177,3.0,SMS Sent,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,17/01/2020,10/03/2020,1/08/2021
620255,Landing Page Submission,Google,No,No,0,7.0,115,3.5,Email Opened,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,18/12/2022,,
620226,API,Google,No,No,0,1.0,82,1.0,Converted to Lead,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,21/02/2022,,
620221,Landing Page Submission,Google,No,No,0,5.0,1096,2.5,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,12/01/2020,,
620220,API,Organic Search,Yes,No,0,1.0,117,1.0,Email Bounced,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,16/05/2022,,
620216,Landing Page Submission,Google,No,No,1,4.0,549,4.0,Email Opened,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,No,16/04/2020,11/07/2020,28/06/2022
620193,Landing Page Submission,Google,No,No,0,5.0,588,5.0,SMS Sent,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,11/10/2021,,
620189,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,15.0,17.0,No,26/04/2022,27/05/2022,23/01/2024
620185,API,Google,No,No,1,9.0,351,4.5,Email Opened,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,No,25/06/2022,26/08/2022,2/02/2024
620179,Landing Page Submission,Google,No,No,1,6.0,1212,3.0,SMS Sent,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,24/01/2021,15/03/2021,15/07/2022
620177,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,12/04/2022,,
620170,Landing Page Submission,Direct Traffic,No,No,0,1.0,199,1.0,Converted to Lead,SG1A - Agentes de Carga,Supervisor de almacen,No,No,No,No,No,No,,,Yes,4/09/2020,,
620155,Landing Page Submission,Google,No,No,1,4.0,1387,4.0,SMS Sent,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,11/10/2020,22/12/2020,20/04/2022
620147,API,Google,No,No,0,3.0,51,1.5,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,26/07/2022,,
620137,Landing Page Submission,Google,Yes,No,1,4.0,1674,4.0,Unsubscribed,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,13/10/2021,28/11/2021,1/10/2023
620115,Landing Page Submission,Google,No,No,1,4.0,158,4.0,Email Opened,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,No,16/02/2021,14/05/2021,14/11/2022
620113,Landing Page Submission,Direct Traffic,No,No,0,4.0,162,4.0,Chat Conversation,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,2/06/2020,,
620110,API,Chat,No,No,0,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,9/07/2020,,
620028,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,4/09/2020,26/10/2020,10/08/2022
619985,Landing Page Submission,Organic Search,No,No,0,3.0,452,3.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,19/07/2021,,
619952,API,Google,No,No,1,2.0,464,2.0,SMS Sent,,,No,No,No,No,No,No,,,No,21/08/2022,7/11/2022,29/08/2024
619930,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,20/06/2021,26/08/2021,1/03/2023
619919,Landing Page Submission,Organic Search,No,No,0,5.0,1059,5.0,SMS Sent,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,Yes,18/06/2020,,
619901,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,1.5,Email Opened,SG1A - Agentes de Carga,,No,No,No,No,No,No,,,Yes,12/06/2021,,
619894,Landing Page Submission,Direct Traffic,No,No,1,4.0,929,4.0,SMS Sent,SG2B - Exportadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,27/06/2021,3/09/2021,19/10/2022
619890,Landing Page Submission,Direct Traffic,No,No,1,6.0,78,6.0,Page Visited on Website,SG1C - Aerolineas,Asistente de logistica,No,No,No,No,No,No,,,Yes,14/04/2022,30/05/2022,2/08/2023
619884,Landing Page Submission,Google,No,No,0,6.0,1217,6.0,SMS Sent,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,23/02/2020,,
619870,Landing Page Submission,Direct Traffic,No,No,1,2.0,688,2.0,SMS Sent,SG2A - Importadores,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,18/01/2020,13/04/2020,17/01/2022
619846,Landing Page Submission,Direct Traffic,No,No,0,4.0,348,4.0,Email Opened,SG2B - Exportadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,25/03/2022,,
619821,Landing Page Submission,Direct Traffic,No,No,0,3.0,500,3.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,2/05/2022,,
619819,Landing Page Submission,Direct Traffic,No,No,0,6.0,9,6.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,22/08/2021,,
619799,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,26/03/2022,,
619793,Landing Page Submission,Direct Traffic,No,No,1,7.0,1008,3.5,SMS Sent,SG2B - Exportadores,Gerente de operaciones logisticas,No,No,No,No,No,No,,,Yes,21/05/2022,4/08/2022,2/05/2024
619786,Landing Page Submission,Direct Traffic,No,No,1,2.0,1436,2.0,SMS Sent,SG1A - Agentes de Carga,,No,No,No,No,No,No,,,Yes,4/11/2020,28/01/2021,6/02/2022
619683,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,30/11/2022,,
619673,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,18/04/2020,,
619649,Landing Page Submission,Google,No,No,1,4.0,765,4.0,SMS Sent,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,23/06/2020,23/08/2020,28/07/2022
619646,API,Organic Search,No,No,0,4.0,1280,2.0,Email Opened,,,No,No,No,No,No,No,,,No,10/01/2022,,
619629,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,11/08/2020,,
619624,Landing Page Submission,Direct Traffic,No,No,1,3.0,1643,3.0,SMS Sent,SG2B - Exportadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,2/08/2022,17/09/2022,2/01/2024
619603,Landing Page Submission,Google,No,No,0,2.0,315,2.0,Converted to Lead,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,5/09/2020,,
619580,API,Google,No,No,0,4.0,29,2.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,8/11/2021,,
619569,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,31/08/2022,23/11/2022,13/04/2024
619567,API,Google,No,No,1,6.0,151,1.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,16.0,15.0,No,5/06/2022,9/08/2022,23/02/2024
619558,Landing Page Submission,Direct Traffic,No,No,0,9.0,234,1.8,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,13/11/2022,,
619556,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Unreachable,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,12/12/2022,12/02/2023,14/06/2024
619550,Landing Page Submission,Direct Traffic,No,No,1,3.0,835,3.0,Email Opened,SG2A - Importadores,Gerente de operaciones logisticas,No,No,No,No,No,No,,,Yes,27/07/2021,4/09/2021,18/04/2023
619538,API,Google,No,No,0,6.0,317,6.0,Form Submitted on Website,SG1A - Agentes de Carga,,No,No,No,No,No,No,,,Yes,22/12/2020,,
619537,Landing Page Submission,Google,No,No,1,6.0,1400,2.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,14/04/2020,21/05/2020,5/11/2021
619534,API,Organic Search,No,No,0,6.0,124,6.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,17/04/2020,,
619533,API,Google,No,No,0,3.0,242,1.5,Chat Conversation,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,18/11/2022,,
619527,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No,10/08/2021,,
619523,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No,17/02/2020,,
619515,Landing Page Submission,Direct Traffic,No,No,0,5.0,1515,2.5,Page Visited on Website,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,Yes,25/11/2022,,
619506,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No,28/08/2020,,
619503,Landing Page Submission,Google,No,No,1,3.0,1160,3.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,14/02/2021,17/04/2021,26/11/2022
619497,Landing Page Submission,Google,No,No,1,4.0,409,4.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,20/09/2020,5/11/2020,22/10/2022
619490,Landing Page Submission,Google,No,No,1,4.0,395,4.0,SMS Sent,SG3 - Otros,,No,No,No,No,No,No,,,Yes,5/02/2021,19/04/2021,23/03/2023
619487,API,Organic Search,No,No,1,8.0,1138,2.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,1/08/2021,29/10/2021,21/05/2023
619486,API,Google,No,No,1,6.0,1352,2.0,SMS Sent,SG3 - Otros,Asistente de logistica,No,No,No,No,No,No,,,No,11/03/2020,4/06/2020,14/03/2022
619478,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,21/03/2022,,
619437,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,SG2B - Exportadores,Supervisor de almacen,No,No,No,No,No,No,15.0,15.0,No,17/09/2020,29/10/2020,31/08/2022
619428,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No,3/03/2020,19/04/2020,5/07/2021
619425,Lead Add Form,Click2call,No,No,1,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,8/09/2021,27/10/2021,3/08/2023
619421,Landing Page Submission,Organic Search,No,No,0,7.0,97,7.0,SMS Sent,SG2A - Importadores,,No,No,No,No,No,No,,,Yes,16/02/2021,,
619413,API,Chat,No,No,0,0.0,0,0.0,Email Opened,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,,,No,16/04/2022,,
619391,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Asistente de logistica,No,No,No,No,No,No,15.0,17.0,No,19/12/2022,2/03/2023,29/07/2024
619366,Landing Page Submission,Google,No,No,1,3.0,1039,1.5,SMS Sent,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,22/08/2020,1/10/2020,5/02/2022
619325,Landing Page Submission,Direct Traffic,No,No,0,9.0,176,3.0,Email Opened,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,23/08/2020,,
619321,Landing Page Submission,Direct Traffic,No,No,0,4.0,590,4.0,SMS Sent,SG2B - Exportadores,Asistente de logistica,No,No,No,No,No,No,,,Yes,16/01/2022,,
619314,Landing Page Submission,Direct Traffic,No,No,1,4.0,52,4.0,Email Opened,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,Yes,3/11/2022,10/12/2022,5/11/2024
619310,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No,22/06/2022,,
619292,API,Google,No,No,0,2.0,533,2.0,Email Opened,,,No,No,No,No,No,No,,,No,12/09/2022,,
619291,Lead Add Form,Click2call,No,No,1,2.0,928,2.0,Page Visited on Website,SG2A - Importadores,Asistente de logistica,No,No,No,No,No,No,,,No,28/08/2020,11/10/2020,21/07/2022
619276,Landing Page Submission,Direct Traffic,No,No,1,3.0,1552,3.0,Email Opened,SG1C - Aerolineas,Asistente de logistica,No,No,No,No,No,No,,,Yes,6/06/2022,9/07/2022,27/05/2024
619272,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,SG1A - Agentes de Carga,Gerente de operaciones logisticas,No,No,No,No,No,No,,,No,5/04/2022,21/06/2022,26/04/2024
619268,API,Google,No,No,0,2.0,305,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No,13/03/2020,,
619260,API,Google,No,No,0,2.0,66,2.0,Email Opened,,,No,No,No,No,No,No,,,No,15/11/2022,,
