id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm;fecha_interaccion;fecha_inicio_contrato;fecha_fin_contrato
608612;Landing Page Submission;Direct Traffic;No;No;0;3;141;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;21/11/2023;;
608581;Landing Page Submission;Direct Traffic;No;No;0;6;252;6;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;30/05/2023;;
608573;Landing Page Submission;Direct Traffic;No;No;1;11;702;2.75;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;27/03/2023;19/05/2023;13/08/2024
608567;Landing Page Submission;Referral Sites;Yes;No;0;7;259;2.33;Email Bounced;SG1A - Agentes de Carga;;No;No;No;No;No;No;12;14;No;5/03/2023;;
608539;Landing Page Submission;Google;No;No;1;8;396;2.67;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;6/02/2023;27/03/2023;13/06/2024
608489;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;21/09/2023;9/12/2023;24/02/2025
608412;API;Organic Search;No;No;1;8;960;2.67;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;5/06/2023;27/07/2023;24/12/2024
608370;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;28/07/2023;28/08/2023;23/12/2024
608360;API;Chat;No;No;1;2;166;1;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;No;17/04/2023;7/07/2023;6/09/2024
608336;Landing Page Submission;Direct Traffic;No;No;0;3;163;1.5;Email Opened;SG1C - Aerolineas;;No;No;No;No;No;No;;;Yes;20/04/2023;;
608334;Landing Page Submission;Google;No;No;0;2;306;2;Email Link Clicked;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;2/07/2023;;
608277;Landing Page Submission;Direct Traffic;No;No;0;8;391;8;Page Visited on Website;SG2A - Importadores;;No;No;No;No;No;No;;;No;4/03/2023;;
608267;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;17/10/2023;;
608246;Landing Page Submission;Organic Search;No;No;1;5;1027;5;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;11/12/2023;9/03/2024;22/08/2025
608239;API;Chat;Yes;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;19/04/2023;6/07/2023;5/11/2024
608233;Landing Page Submission;Organic Search;No;No;0;23;176;2.56;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;19;No;25/07/2023;;
608231;Landing Page Submission;Direct Traffic;No;No;0;5;278;2.5;Form Submitted on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;12;16;Yes;3/11/2023;;
608217;API;Google;No;No;0;5;1449;5;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;;;No;27/05/2023;;
608212;API;Google;No;No;1;4;733;4;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;26/06/2023;23/09/2023;15/09/2025
608175;Landing Page Submission;Organic Search;No;No;0;3;215;3;Converted to Lead;SG1C - Aerolineas;;No;No;No;No;No;No;;;Yes;23/11/2023;;
608143;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;6/01/2023;22/03/2023;14/09/2024
608135;API;Google;No;No;0;2;231;2;Email Opened;;;No;No;No;No;No;No;;;No;25/10/2023;;
608125;Lead Add Form;Reference;No;No;1;0;0;0;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;21/05/2023;18/08/2023;24/11/2024
608120;Landing Page Submission;Direct Traffic;No;No;1;3;256;3;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;18/06/2023;31/08/2023;6/10/2024
607964;Landing Page Submission;Direct Traffic;No;No;0;4;308;4;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;8/09/2023;;
607902;Landing Page Submission;Direct Traffic;No;No;0;14;143;1.56;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;8/05/2023;;
607885;Landing Page Submission;Direct Traffic;No;No;0;2;181;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;29/07/2023;;
607867;Landing Page Submission;Direct Traffic;No;No;0;3;1577;3;Page Visited on Website;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;28/11/2023;;
607850;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;20/04/2023;;
607756;Landing Page Submission;Direct Traffic;No;No;0;13;293;3.25;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;8/05/2023;;
607688;Landing Page Submission;Direct Traffic;No;No;0;4;436;4;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;26/12/2023;;
607673;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;29/10/2023;28/11/2023;19/03/2025
607640;Landing Page Submission;Direct Traffic;No;No;1;9;1390;4.5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;11/07/2023;3/09/2023;2/10/2024
607556;Landing Page Submission;Direct Traffic;No;No;0;7;60;7;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;14/05/2023;;
607542;API;Google;No;No;0;1;493;1;Converted to Lead;;;No;No;No;No;No;No;;;No;23/05/2023;;
607532;Landing Page Submission;Google;No;No;1;5;1593;5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;9/06/2023;27/07/2023;1/08/2024
607491;Landing Page Submission;Direct Traffic;No;No;0;14;1595;14;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;3/10/2023;;
607483;Landing Page Submission;Organic Search;No;No;1;3;830;3;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;3/11/2023;6/12/2023;15/03/2025
607481;Lead Add Form;Reference;No;No;0;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;29/11/2023;;
607471;API;Google;No;No;0;2;125;2;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;28/01/2023;;
607459;Landing Page Submission;Direct Traffic;No;No;1;2;1207;2;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;3/08/2023;27/10/2023;2/01/2025
607416;Landing Page Submission;Google;No;No;0;5;215;5;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;23/02/2023;;
607383;Landing Page Submission;Direct Traffic;No;No;0;3;338;3;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;6/10/2023;;
607310;Landing Page Submission;Direct Traffic;No;No;0;9;1637;9;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;23/03/2023;;
607283;API;Direct Traffic;No;No;1;5;970;5;SMS Sent;SG1C - Aerolineas;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;11/05/2023;2/08/2023;16/09/2024
607273;Landing Page Submission;Google;No;No;0;2;842;2;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;No;29/09/2023;;
607265;Landing Page Submission;Direct Traffic;Yes;No;0;5;232;5;Email Bounced;SG2B - Exportadores;;No;No;No;No;No;No;;;Yes;26/10/2023;;
607259;API;Organic Search;No;No;0;2;271;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;19/10/2023;;
607231;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;2/01/2023;;
607221;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;8/03/2023;10/04/2023;19/01/2025
607173;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;1/11/2023;;
607154;API;Chat;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;27/02/2023;1/05/2023;30/06/2024
607149;Landing Page Submission;Direct Traffic;No;No;0;5;430;1.67;Form Submitted on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;17/12/2023;;
607141;API;Chat;No;No;0;0;0;0;Chat Conversation;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;25/01/2023;;
607050;Landing Page Submission;Direct Traffic;No;No;0;2;295;2;Email Link Clicked;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;13/01/2023;;
607049;Landing Page Submission;Direct Traffic;No;No;1;2;1074;2;SMS Sent;SG3 - Otros;;No;No;No;No;No;No;;;Yes;10/03/2023;20/05/2023;23/10/2024
606976;Landing Page Submission;Direct Traffic;No;No;1;2;195;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;2/03/2023;8/04/2023;19/12/2024
606970;Landing Page Submission;Direct Traffic;No;No;0;2;177;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;26/08/2023;;
606951;Landing Page Submission;Direct Traffic;No;No;0;7;171;2.33;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;19/07/2023;;
606905;Landing Page Submission;Organic Search;No;No;0;9;137;9;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;No;3/01/2023;;
606902;Landing Page Submission;Google;No;No;0;4;355;4;Page Visited on Website;SG2A - Importadores;Supervisor de almacen;No;No;No;No;No;No;;;No;1/03/2023;;
606814;Landing Page Submission;Direct Traffic;No;No;0;2;181;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;30/08/2023;;
606789;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;31/07/2023;;
606685;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;10/01/2023;;
606664;Landing Page Submission;Organic Search;No;No;0;11;4;11;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;28/05/2023;;
606661;Landing Page Submission;Direct Traffic;No;No;1;4;1288;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;10/10/2023;18/11/2023;3/02/2025
606560;API;Chat;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;31/05/2023;25/07/2023;28/12/2024
606513;Landing Page Submission;Google;No;No;0;5;349;5;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;16/11/2023;;
606508;API;Organic Search;No;No;1;9;2125;3;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;13/04/2023;11/06/2023;29/05/2025
606470;Landing Page Submission;Direct Traffic;No;No;0;3;228;3;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;17/07/2023;;
606404;API;Organic Search;No;No;1;6;504;6;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;4/09/2023;12/11/2023;27/03/2025
606381;API;Organic Search;Yes;No;0;11;33;3.67;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;14;15;Yes;16/12/2023;;
606337;API;Chat;No;No;0;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;16/08/2023;;
606316;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;2/03/2023;22/05/2023;8/01/2025
606311;Lead Add Form;Reference;Yes;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;14/12/2023;22/02/2024;27/06/2025
606309;Lead Add Form;Reference;No;No;1;0;0;0;Page Visited on Website;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;30/07/2023;31/08/2023;1/03/2025
606303;Lead Add Form;Reference;No;No;1;0;0;0;Page Visited on Website;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;21/09/2023;14/11/2023;15/10/2025
606276;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;28/06/2023;;
606165;Landing Page Submission;Organic Search;No;No;0;3;142;3;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;8/06/2023;;
606102;API;Google;No;No;0;4;99;4;Converted to Lead;;;No;No;No;No;No;No;;;No;20/02/2023;;
605983;Landing Page Submission;Direct Traffic;No;No;0;2;1213;2;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;27/12/2023;;
605902;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;5/11/2023;;
605849;API;Organic Search;No;No;1;3;1158;3;SMS Sent;;;No;No;No;No;No;No;;;No;29/05/2023;2/07/2023;26/05/2025
605698;Landing Page Submission;Google;No;No;1;22;759;4.4;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;24/05/2023;16/07/2023;29/04/2025
605652;Landing Page Submission;Google;No;No;1;4;1052;4;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;20/07/2023;16/10/2023;31/10/2024
605606;Landing Page Submission;Direct Traffic;No;No;1;4;1933;4;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;10/09/2023;4/12/2023;27/03/2025
605580;Landing Page Submission;Organic Search;Yes;No;0;2;146;2;Email Bounced;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;12/03/2023;;
605566;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;11/03/2023;;
605434;Landing Page Submission;Direct Traffic;No;No;0;2;273;2;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;28/10/2023;;
605375;Landing Page Submission;Direct Traffic;No;No;0;2;179;2;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;6/06/2023;;
605351;API;Google;No;No;0;6;83;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;8/04/2023;;
605331;API;Chat;Yes;No;0;0;0;0;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;12/08/2023;;
605302;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;26/03/2023;;
605299;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;24/12/2023;3/02/2024;29/05/2025
605295;Landing Page Submission;Google;No;No;0;9;367;2.25;Email Link Clicked;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;16/01/2023;;
605278;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;2/05/2023;10/07/2023;18/02/2025
605262;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;11/01/2023;10/04/2023;13/02/2025
605248;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;19/08/2023;;
605240;Lead Add Form;Reference;No;No;1;2;426;2;Email Opened;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;22/02/2023;21/05/2023;11/12/2024
605218;API;Google;Yes;No;0;2;176;2;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;27/06/2023;;
605216;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;26/06/2023;6/08/2023;16/12/2024
605184;Landing Page Submission;Google;No;No;1;4;540;4;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;17/12/2023;6/02/2024;27/02/2025
605130;Landing Page Submission;Organic Search;No;No;1;4;991;4;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;20/07/2023;15/10/2023;11/12/2024
605118;Landing Page Submission;Direct Traffic;No;No;0;1;485;1;Converted to Lead;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;11/10/2023;;
605097;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;31/05/2023;;
605093;API;Chat;No;No;0;1;329;1;Chat Conversation;;;No;No;No;No;No;No;;;No;9/06/2023;;
605073;Landing Page Submission;Direct Traffic;No;No;0;4;329;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;14/09/2023;;
605055;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;11/06/2023;;
605001;Landing Page Submission;Direct Traffic;No;No;0;2;217;2;Email Opened;SG2A - Importadores;Supervisor de almacen;No;No;No;No;No;No;;;Yes;11/12/2023;;
604980;Landing Page Submission;Direct Traffic;No;No;0;3;62;3;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;25/01/2023;;
604965;Landing Page Submission;Google;No;No;0;4;185;4;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;9/03/2023;;
604939;API;Chat;Yes;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;4/02/2023;;
604935;Landing Page Submission;Google;Yes;No;0;5;36;2.5;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;5/02/2023;;
604886;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;23/05/2023;;
604883;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;26/11/2023;;
604873;Landing Page Submission;Direct Traffic;No;No;0;9;63;4.5;Chat Conversation;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;;;Yes;12/02/2023;;
604872;Landing Page Submission;Direct Traffic;No;No;0;3;1709;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;26/02/2023;;
604856;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;6/08/2023;;
604843;API;Google;No;No;0;2;89;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;1/06/2023;;
604698;Landing Page Submission;Google;No;No;1;3;552;3;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;No;27/07/2023;29/09/2023;3/05/2025
604620;API;Organic Search;No;No;0;16;248;5.33;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;1/08/2023;;
604604;Landing Page Submission;Direct Traffic;No;No;0;4;241;2;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;20/08/2023;;
604600;Landing Page Submission;Direct Traffic;No;No;0;2;739;2;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;17/12/2023;;
604462;Landing Page Submission;Google;No;No;1;3;873;3;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;No;4/07/2023;19/09/2023;29/08/2025
604437;Landing Page Submission;Direct Traffic;Yes;No;0;5;32;5;Page Visited on Website;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;Yes;17/10/2023;;
604412;Landing Page Submission;Google;No;No;0;3;828;3;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;2/03/2023;;
604407;Landing Page Submission;Google;No;No;0;3;398;3;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;26/08/2023;;
604406;API;Google;No;No;0;2;890;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;25/08/2023;;
604321;Landing Page Submission;Google;No;No;0;4;128;4;Email Link Clicked;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;26/09/2023;;
604317;Landing Page Submission;Organic Search;Yes;No;0;8;74;8;Page Visited on Website;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;Yes;19/04/2023;;
604224;Landing Page Submission;Organic Search;Yes;No;0;2;61;2;Email Bounced;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;Yes;16/12/2023;;
604205;Landing Page Submission;Direct Traffic;No;No;0;2;125;2;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;24/05/2023;;
604202;API;Google;No;No;0;3;279;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;5/02/2023;;
604185;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;18/05/2023;15/08/2023;13/04/2025
604145;Landing Page Submission;Direct Traffic;No;No;0;3;19;3;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;26/03/2023;;
604134;Lead Add Form;;Yes;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;14/03/2023;24/04/2023;16/04/2025
604075;API;Google;No;No;0;4;230;2;Email Opened;;;No;No;No;No;No;No;;;No;6/10/2023;;
604051;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;22/09/2023;;
603996;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;24/06/2023;;
603956;Landing Page Submission;Google;No;No;0;1;183;1;Converted to Lead;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;11/03/2023;;
603938;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;15/12/2023;1/03/2024;18/03/2025
603907;Landing Page Submission;Direct Traffic;No;No;0;2;285;2;Email Opened;SG3 - Otros;;No;No;No;No;No;No;;;Yes;29/07/2023;;
603888;API;Direct Traffic;No;No;0;6;358;6;Email Opened;SG3 - Otros;;No;No;No;No;No;No;;;Yes;18/04/2023;;
603824;Landing Page Submission;Organic Search;Yes;No;0;19;739;4.75;Page Visited on Website;SG3 - Otros;;No;No;No;No;No;No;;;No;22/12/2023;;
603657;Landing Page Submission;Direct Traffic;No;No;0;2;310;2;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;;;Yes;10/03/2023;;
603647;Lead Add Form;Reference;No;No;1;1;36;1;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;17/11/2023;18/01/2024;20/05/2025
603626;API;Google;No;No;0;3;362;1.5;Email Opened;;;No;No;No;No;No;No;;;No;14/11/2023;;
603623;Landing Page Submission;Direct Traffic;No;No;0;3;14;3;Email Opened;SG3 - Otros;;No;No;No;No;No;No;;;No;12/04/2023;;
603610;Landing Page Submission;Organic Search;No;No;1;10;1259;10;SMS Sent;SG3 - Otros;;No;No;No;No;No;No;;;Yes;20/02/2023;27/04/2023;7/07/2024
603552;Landing Page Submission;Organic Search;Yes;No;0;7;1316;2.33;Email Bounced;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;17/01/2023;;
603542;API;Google;No;No;0;2;235;1;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;17/01/2023;;
603528;API;Google;No;No;0;3;291;3;Email Opened;;;No;No;No;No;No;No;;;No;24/03/2023;;
603515;Landing Page Submission;Google;No;No;0;2;56;2;Converted to Lead;SG2A - Importadores;;No;No;No;No;No;No;;;No;27/12/2023;;
603472;Landing Page Submission;Google;No;No;0;2;203;2;SMS Sent;SG3 - Otros;;No;No;No;No;No;No;;;No;17/09/2023;;
603414;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;14/10/2023;;
603390;Landing Page Submission;Organic Search;No;No;1;14;1627;14;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;;;Yes;12/11/2023;27/12/2023;25/09/2025
603386;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;29/03/2023;;
603364;Landing Page Submission;Direct Traffic;No;No;0;2;1319;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;29/08/2023;;
603361;Landing Page Submission;Direct Traffic;Yes;No;0;5;36;5;Email Bounced;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;2/12/2023;;
603283;Landing Page Submission;Direct Traffic;No;No;0;9;223;9;Converted to Lead;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;31/07/2023;;
603219;Landing Page Submission;Direct Traffic;Yes;No;0;1;1110;1;Email Bounced;SG2B - Exportadores;;No;No;No;No;No;No;;;No;27/07/2023;;
603216;Landing Page Submission;Direct Traffic;Yes;No;0;1;1256;1;Email Bounced;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;7/07/2023;;
603182;Landing Page Submission;Organic Search;No;No;0;3;206;3;Converted to Lead;SG2B - Exportadores;;No;No;No;No;No;No;;;Yes;3/08/2023;;
603162;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;24/09/2023;;
603139;API;Google;No;No;1;8;890;8;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;27/04/2023;18/06/2023;19/12/2024
603088;Landing Page Submission;Direct Traffic;No;No;0;4;2207;4;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;;;Yes;9/03/2023;;
603052;API;Organic Search;No;No;1;2;1309;2;SMS Sent;;;No;No;No;No;No;No;;;No;23/11/2023;17/02/2024;15/10/2025
603015;Landing Page Submission;Direct Traffic;No;No;0;2;402;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;14/08/2023;;
602915;Landing Page Submission;Direct Traffic;No;No;0;2;98;2;Email Opened;SG1C - Aerolineas;;No;No;No;No;No;No;;;Yes;22/06/2023;;
