id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm;fecha_interaccion;fecha_inicio_contrato;fecha_fin_contrato
616576;API;Google;No;No;1;2;1226;2;SMS Sent;;;No;No;No;No;No;No;;;No;20/02/2022;25/04/2022;22/02/2024
616572;Landing Page Submission;Direct Traffic;No;No;1;10;900;5;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;;;Yes;28/02/2022;16/04/2022;5/01/2024
616567;Landing Page Submission;Direct Traffic;No;No;1;4;1609;4;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;1/10/2021;8/12/2021;22/04/2023
616561;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No;10/12/2022;;
616560;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No;14/10/2020;;
616531;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No;10/08/2020;;
616521;Landing Page Submission;Google;No;No;1;5;1063;2.5;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;17/06/2020;14/08/2020;16/11/2021
616514;Landing Page Submission;Google;No;No;1;4;1416;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;24/05/2022;14/08/2022;12/10/2023
616507;Landing Page Submission;Google;No;No;0;3;1385;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;3/07/2022;;
616493;Landing Page Submission;Google;No;No;1;4;1544;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;16/07/2020;27/08/2020;19/02/2022
616456;Landing Page Submission;Direct Traffic;No;No;0;7;250;1.4;Email Link Clicked;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;9/11/2020;;
616444;API;Chat;No;No;1;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No;8/03/2020;31/05/2020;19/11/2021
616442;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;15/12/2021;;
616421;Landing Page Submission;Google;No;No;0;4;287;4;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;30/03/2020;;
616420;Landing Page Submission;Google;No;No;0;3;389;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;2/10/2021;;
616359;API;Chat;Yes;No;0;0;0;0;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;15/07/2022;;
616349;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;29/05/2021;14/08/2021;8/10/2022
616332;Landing Page Submission;Direct Traffic;No;No;0;2;80;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;22/07/2021;;
616325;Landing Page Submission;Google;No;No;1;2;1495;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;24/04/2020;7/06/2020;16/07/2021
616275;Landing Page Submission;Organic Search;No;No;0;9;62;2.25;Email Link Clicked;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;17/03/2020;;
616261;Landing Page Submission;Google;No;No;1;4;1701;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;12/03/2022;28/05/2022;17/10/2023
616247;Landing Page Submission;Direct Traffic;No;No;0;6;142;3;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;13;17;No;6/02/2020;;
616237;API;Organic Search;No;No;0;3;26;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;15/04/2020;;
616232;Landing Page Submission;Direct Traffic;No;No;1;2;1659;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;21/12/2021;17/02/2022;4/06/2023
616225;Landing Page Submission;Direct Traffic;No;No;0;4;419;1.33;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;21/02/2022;;
616210;Landing Page Submission;Google;No;No;0;4;48;4;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;6/09/2020;;
616206;API;Google;No;No;1;8;1036;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;24/03/2021;1/05/2021;6/06/2022
616183;Landing Page Submission;Google;No;No;0;2;1014;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;4/03/2020;;
616173;Landing Page Submission;Google;No;No;0;4;952;4;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;12/02/2022;;
616164;Landing Page Submission;Google;No;No;1;2;665;2;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;No;6/09/2020;6/10/2020;18/04/2022
616152;Landing Page Submission;Google;No;No;0;18;13;3;Page Visited on Website;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;13/02/2022;;
616146;Landing Page Submission;Direct Traffic;Yes;No;0;3;152;1.5;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;;;Yes;8/01/2021;;
616130;API;Google;No;No;1;3;1490;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;29/03/2022;18/06/2022;24/10/2023
616127;Landing Page Submission;Google;No;No;0;4;930;4;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;2/02/2022;;
616116;Landing Page Submission;Direct Traffic;No;No;0;6;168;6;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;10/09/2020;;
616102;Landing Page Submission;Google;No;No;1;4;429;4;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;4/12/2020;23/02/2021;26/02/2022
616085;Landing Page Submission;Organic Search;No;No;0;14;171;7;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;14/03/2021;;
616073;Landing Page Submission;Direct Traffic;No;No;1;5;1298;2.5;Page Visited on Website;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;3/10/2022;31/12/2022;22/11/2024
616068;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;17/11/2022;8/02/2023;16/04/2024
616067;Landing Page Submission;Direct Traffic;No;No;1;5;1540;2.5;Email Opened;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;29/10/2020;21/01/2021;20/04/2022
616059;Landing Page Submission;Google;No;No;1;6;1027;3;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;20;Yes;22/08/2020;3/10/2020;26/04/2022
616049;Landing Page Submission;Google;No;No;1;5;1220;2.5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;21/07/2020;3/10/2020;23/10/2021
616047;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;25/08/2022;;
616046;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;12;15;No;10/09/2022;;
616037;Landing Page Submission;Google;No;No;0;10;1246;5;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;No;23/01/2020;;
616035;Landing Page Submission;Direct Traffic;No;No;1;4;1225;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;8/08/2021;9/10/2021;25/04/2023
616023;Landing Page Submission;Google;No;No;1;3;1270;3;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;No;16/12/2021;21/01/2022;9/09/2023
616009;Landing Page Submission;Google;No;No;0;3;35;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;28/01/2021;;
615997;Lead Add Form;Click2call;No;No;0;0;0;0;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;19;No;26/12/2020;;
615988;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;20/01/2020;;
615968;Landing Page Submission;Google;No;No;0;8;68;8;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;13/07/2020;;
615952;Landing Page Submission;Direct Traffic;No;No;0;6;748;2;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;12/06/2021;;
615950;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;13/05/2021;;
615929;Landing Page Submission;Google;Yes;No;0;3;263;3;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;;;No;27/02/2021;;
615912;API;Google;No;No;0;1;649;1;Converted to Lead;;;No;No;No;No;No;No;;;No;12/07/2021;;
615899;Landing Page Submission;Direct Traffic;Yes;No;0;18;301;1.5;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;15/10/2020;;
615883;Landing Page Submission;Google;No;No;0;3;201;3;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;10/12/2020;;
615877;Landing Page Submission;Google;No;No;1;4;2111;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;7/01/2022;12/02/2022;25/06/2023
615853;API;Chat;No;No;1;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No;17/10/2022;12/12/2022;4/05/2024
615844;API;Organic Search;Yes;No;1;2;1049;2;SMS Sent;;;No;No;No;No;No;No;;;No;14/04/2022;21/05/2022;18/09/2023
615839;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;11/07/2022;;
615827;API;Google;No;No;1;2;1520;2;SMS Sent;;;No;No;No;No;No;No;;;No;30/10/2022;30/11/2022;21/12/2023
615813;Landing Page Submission;Direct Traffic;No;No;1;6;954;3;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;30/09/2021;27/11/2021;3/08/2023
615809;Landing Page Submission;Direct Traffic;No;No;1;5;845;2.5;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;3/11/2021;27/01/2022;31/03/2023
615804;API;Organic Search;No;No;1;7;1157;2.33;SMS Sent;;;No;No;No;No;No;No;;;No;29/05/2020;18/07/2020;16/08/2021
615801;API;Chat;No;No;1;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No;24/09/2021;25/11/2021;20/07/2023
615769;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;7/09/2020;15/10/2020;28/07/2022
615722;Landing Page Submission;Direct Traffic;No;No;0;2;201;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;15/05/2022;;
615719;Landing Page Submission;Google;No;No;0;4;1411;4;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;26/04/2020;;
615713;API;Google;No;No;0;4;146;1;Email Opened;;;No;No;No;No;No;No;;;No;13/09/2020;;
615707;Landing Page Submission;Direct Traffic;No;No;1;2;430;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;10;17;Yes;5/08/2020;1/10/2020;20/12/2021
615705;API;Organic Search;No;No;0;3;169;3;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;17/01/2020;;
615704;Landing Page Submission;Direct Traffic;No;No;1;3;39;3;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;6/11/2021;10/12/2021;11/06/2023
615700;Landing Page Submission;Direct Traffic;No;No;0;4;5;4;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;;;No;23/08/2022;;
615687;Landing Page Submission;Google;No;No;0;12;806;3;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;No;11/09/2022;;
615658;API;Chat;No;No;1;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;10/01/2022;3/03/2022;18/01/2024
615645;Landing Page Submission;Google;No;No;1;3;1010;3;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;;;No;8/03/2021;5/05/2021;9/09/2022
615643;Lead Add Form;;Yes;No;0;;156;;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;16;No;4/07/2022;;
615616;API;Organic Search;No;No;1;2;1106;2;SMS Sent;;;No;No;No;No;No;No;;;No;5/07/2022;7/08/2022;18/07/2024
615607;Landing Page Submission;Google;No;No;1;10;155;5;SMS Sent;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;21/07/2020;16/10/2020;5/03/2022
615582;Landing Page Submission;Google;No;No;1;8;252;2.67;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;6/12/2021;25/02/2022;7/03/2023
615563;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;20/12/2021;;
615558;Landing Page Submission;Direct Traffic;No;No;1;2;1683;2;SMS Sent;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;5/03/2022;14/05/2022;5/10/2023
615534;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;9/11/2022;9/12/2022;19/08/2024
615524;Lead Add Form;Reference;No;No;1;4;1144;1.33;Page Visited on Website;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;14;17;No;3/09/2020;22/11/2020;5/05/2022
615507;Landing Page Submission;Google;No;No;1;3;872;3;Unreachable;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;17/12/2020;29/01/2021;24/08/2022
615502;Landing Page Submission;Direct Traffic;No;No;0;2;1160;2;Email Opened;SG2A - Importadores;Supervisor de almacen;No;No;No;No;No;No;;;Yes;26/08/2021;;
615500;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;;;No;20/04/2020;;
615477;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;24/06/2020;;
615468;API;Google;No;No;0;3;518;3;Chat Conversation;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;27/08/2021;;
615466;Landing Page Submission;Direct Traffic;Yes;No;1;2;837;2;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;1/12/2022;9/01/2023;3/08/2024
615461;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;28/05/2022;8/08/2022;24/12/2023
615453;API;Organic Search;No;No;1;3;1757;1.5;SMS Sent;;;No;No;No;No;No;No;;;No;4/01/2021;19/03/2021;14/10/2022
615452;API;Organic Search;Yes;No;0;3;11;3;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;17/10/2020;;
615429;Landing Page Submission;Direct Traffic;No;No;1;2;1108;2;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;11/05/2021;11/06/2021;22/11/2022
615425;Landing Page Submission;Google;No;No;1;4;1049;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;2/06/2020;23/08/2020;29/12/2021
615353;Landing Page Submission;Direct Traffic;No;No;0;3;9;3;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;22/10/2020;;
615333;Landing Page Submission;Google;No;No;0;5;357;2.5;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;13/03/2021;;
615326;Landing Page Submission;Direct Traffic;Yes;No;0;1;196;1;Email Bounced;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;12/01/2022;;
615309;Landing Page Submission;Direct Traffic;No;No;1;3;1500;3;Approached upfront;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;18;Yes;15/09/2022;18/11/2022;15/05/2024
615282;Landing Page Submission;Direct Traffic;No;No;0;2;225;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;3/09/2020;;
615279;Landing Page Submission;Direct Traffic;No;No;0;2;69;2;Email Link Clicked;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;14/07/2021;;
615278;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;4/12/2022;;
615271;Landing Page Submission;Direct Traffic;No;No;0;2;91;2;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;7/10/2022;;
615265;Landing Page Submission;Direct Traffic;No;No;0;2;156;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;31/10/2022;;
615227;Landing Page Submission;Direct Traffic;No;No;1;7;1434;7;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;20/12/2022;27/01/2023;20/06/2024
615216;Landing Page Submission;Organic Search;No;No;1;6;1183;3;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;18/08/2021;30/10/2021;22/03/2023
615194;Landing Page Submission;Direct Traffic;No;No;0;5;138;5;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;5/11/2020;;
615193;Landing Page Submission;Google;No;No;1;2;1585;2;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;;;No;14/12/2020;4/02/2021;9/04/2022
615172;Landing Page Submission;Direct Traffic;No;No;1;2;1486;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;6/07/2022;6/09/2022;1/06/2024
615155;Landing Page Submission;Google;Yes;No;0;3;303;3;Email Bounced;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;19/04/2022;;
615125;API;Google;No;No;1;5;567;2.5;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;14/09/2021;1/12/2021;27/12/2022
615121;Landing Page Submission;Direct Traffic;No;No;0;5;260;5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;7/10/2022;;
615108;Landing Page Submission;Google;No;No;0;6;74;3;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;31/08/2020;;
615106;API;Google;Yes;No;1;2;840;2;Email Bounced;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;12;No;14/12/2021;28/01/2022;15/02/2023
615080;Landing Page Submission;Direct Traffic;No;No;1;7;1143;3.5;Email Opened;SG3 - Otros;;No;No;No;No;No;No;;;Yes;11/02/2021;28/04/2021;28/01/2023
615069;Lead Add Form;;Yes;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;22/02/2021;8/04/2021;19/05/2022
615065;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;7/03/2021;;
615064;API;Organic Search;Yes;No;1;2;342;2;SMS Sent;;;No;No;No;No;No;No;;;No;8/12/2022;8/01/2023;9/02/2024
615038;Lead Add Form;Reference;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;27/11/2021;;
615031;Landing Page Submission;Direct Traffic;No;No;0;12;494;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;25/05/2020;;
615013;Lead Add Form;Reference;Yes;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;11/03/2020;1/05/2020;8/02/2022
614996;API;Google;No;No;1;3;1199;1;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;27/06/2020;1/08/2020;21/10/2021
614988;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;27/12/2021;;
614973;API;Google;No;No;0;3;204;1.5;Converted to Lead;;;No;No;No;No;No;No;;;No;14/06/2021;;
614964;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;10/06/2021;18/07/2021;23/09/2022
614961;API;Organic Search;No;No;0;3;427;3;Email Opened;;;No;No;No;No;No;No;;;No;26/07/2020;;
614938;API;Google;No;No;0;2;238;1;Email Opened;;;No;No;No;No;No;No;;;No;2/12/2020;;
614930;API;Google;No;No;0;2;1237;1;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;13/06/2020;;
614924;Landing Page Submission;Google;No;No;1;3;170;3;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;7/08/2020;5/10/2020;22/01/2022
614920;Landing Page Submission;Direct Traffic;No;No;1;3;205;3;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;2/07/2021;16/08/2021;26/01/2023
614912;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;2/05/2020;;
614911;Landing Page Submission;Google;No;No;1;7;894;3.5;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;24/08/2020;28/10/2020;1/09/2022
614902;Lead Add Form;Reference;No;No;1;0;0;0;Form Submitted on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;19;Yes;18/08/2020;5/11/2020;25/12/2021
614878;Landing Page Submission;Direct Traffic;No;No;0;3;127;3;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;;;Yes;11/01/2020;;
614865;API;Google;No;No;1;2;252;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;10/03/2021;11/05/2021;27/05/2022
614846;Landing Page Submission;Google;No;No;1;4;905;4;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;22/07/2020;5/09/2020;4/12/2021
614845;API;Google;No;No;1;8;88;8;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;1/11/2021;28/12/2021;25/02/2023
614840;Landing Page Submission;Direct Traffic;No;No;1;3;112;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;24/06/2021;12/09/2021;12/12/2022
614821;API;Google;No;No;0;6;310;3;Email Opened;;;No;No;No;No;No;No;;;No;30/12/2020;;
614819;Landing Page Submission;Direct Traffic;No;No;1;19;312;2.38;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;10/11/2020;11/01/2021;8/10/2022
614804;Landing Page Submission;Organic Search;No;No;1;8;914;2.67;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;19/08/2020;13/10/2020;13/05/2022
614799;Landing Page Submission;Google;No;No;0;9;278;9;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;No;5/03/2020;;
614798;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;15/02/2020;9/04/2020;9/12/2021
614796;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;27/05/2022;;
614794;API;Organic Search;No;No;0;3;399;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;17/09/2020;;
614744;Landing Page Submission;Direct Traffic;No;No;0;3;457;3;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;No;19/03/2020;;
614729;Landing Page Submission;Direct Traffic;No;No;0;2;82;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;22/05/2020;;
614723;Landing Page Submission;Google;No;No;0;12;48;3;Page Visited on Website;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;20/09/2020;;
614708;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;4/05/2022;;
614705;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG2A - Importadores;Asistente administrativo;No;No;No;No;No;No;;;No;27/07/2022;15/10/2022;21/10/2023
614697;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;;;No;16/04/2020;;
614695;Landing Page Submission;Google;No;No;0;3;990;3;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;No;12/02/2020;;
614694;Landing Page Submission;Google;No;No;1;9;87;4.5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;19/02/2021;12/04/2021;18/06/2022
614685;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;22/05/2021;;
614668;Landing Page Submission;Direct Traffic;No;No;0;7;1402;7;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;29/07/2020;;
614665;Landing Page Submission;Google;No;No;0;3;165;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;16/06/2021;;
614635;Landing Page Submission;Direct Traffic;No;No;1;4;1237;2;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;8/02/2022;28/04/2022;7/12/2023
614630;Landing Page Submission;Direct Traffic;No;No;0;1;45;1;Converted to Lead;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;4/09/2020;;
614625;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;21/05/2022;;
614623;Landing Page Submission;Organic Search;No;No;0;5;345;2.5;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;31/12/2020;;
614607;Landing Page Submission;Google;No;No;0;6;246;3;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;30/12/2021;;
614597;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;;;No;7/01/2022;;
614587;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;;;No;23/09/2020;;
614573;Landing Page Submission;Google;No;No;1;3;1590;3;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;9/10/2020;27/11/2020;13/09/2022
614570;Landing Page Submission;Direct Traffic;No;No;0;4;154;4;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;21/02/2021;;
614568;Landing Page Submission;Google;No;No;1;5;1436;2.5;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;17/10/2020;11/12/2020;22/12/2021
614566;Landing Page Submission;Google;No;No;0;2;312;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;6/01/2020;;
